,id,label,lon-lat,geometry,neighborhood,nbhd_geom,type of region,code,population (count),age 15-25 (%),age 25-45 (%),age 45-65 (%),age >65 (%),migrants (%),Western migrants (%),non-Western migrants (%),education low (%),education secondary (%),education high (%),property value (x1000 euro),income per inhabitant (x1000 euro),40% with lowest income (%),20% with highest income (%)
657,20230306TMX7316010203-002990pano_0010_000020_4.88267263429332_52.3727070689325,gentrified,"['4.88267263429332', '52.3727070689325']",POINT (4.88267263429332 52.3727070689325),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
658,20220127TMX7316010203-002445pano_0004_000035_4.88121939913631_52.3718139135084,gentrified,"['4.88121939913631', '52.3718139135084']",POINT (4.88121939913631 52.3718139135084),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
659,20190513TMX7316010203-001178pano_0001_001416_4.87820861625427_52.3720517082613,gentrified,"['4.87820861625427', '52.3720517082613']",POINT (4.87820861625427 52.3720517082613),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
660,20220429TMX7316010203-002550pano_0000_000719_4.88030251720685_52.370065423722,gentrified,"['4.88030251720685', '52.370065423722']",POINT (4.88030251720685 52.370065423722),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
661,20230130TMX7316010203-002951pano_0005_000042_4.87890461984859_52.3682306174738,gentrified,"['4.87890461984859', '52.3682306174738']",POINT (4.87890461984859 52.3682306174738),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
662,20230227TMX7316010203-002985pano_0000_000037_4.88265084791357_52.3723043870389,gentrified,"['4.88265084791357', '52.3723043870389']",POINT (4.88265084791357 52.3723043870389),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
663,20230306TMX7316010203-002990pano_0010_000055_4.88128041999264_52.3716287871394,gentrified,"['4.88128041999264', '52.3716287871394']",POINT (4.88128041999264 52.3716287871394),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
664,20211230TMX7316010203-002369pano_0001_000069_4.8798955035428_52.3702443044638,gentrified,"['4.8798955035428', '52.3702443044638']",POINT (4.8798955035428 52.3702443044638),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
665,20230213TMX7316010203-002967pano_0005_000057_4.87749554575326_52.3726498371206,gentrified,"['4.87749554575326', '52.3726498371206']",POINT (4.87749554575326 52.3726498371206),Bloemgrachtbuurt,"POLYGON ((4.88306195254267 52.37398379936667, 4.8763855460279215 52.372319465374545, 4.8768565695869865 52.373848959161194, 4.8769053685546995 52.37395989814433, 4.877062749742261 52.374320938766, 4.877640247694476 52.375233970738954, 4.8849093516274245 52.37667088656671, 4.884297433898147 52.37592927505932, 4.883197676167445 52.37483362601714, 4.88306195254267 52.37398379936667))",Buurt     ,BU03630602,2945.0,10.36,36.67,26.99,16.64,42.95,30.22,12.73,6.79,17.66,59.76,529.0,41.6,33.8,31.8
666,20211230TMX7316010203-002369pano_0001_000044_4.87817557384934_52.3697273484899,gentrified,"['4.87817557384934', '52.3697273484899']",POINT (4.87817557384934 52.3697273484899),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
667,20230220TMX7316010203-002979pano_0014_000158_4.87927596785139_52.3711000469555,gentrified,"['4.87927596785139', '52.3711000469555']",POINT (4.87927596785139 52.3711000469555),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
668,20210317TMX7316010203-002044pano_0000_001075_4.87819798936158_52.3715093826127,gentrified,"['4.87819798936158', '52.3715093826127']",POINT (4.87819798936158 52.3715093826127),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
669,20200424TMX7316010203-001675pano_0000_004597_4.88254871076926_52.3731583652498,gentrified,"['4.88254871076926', '52.3731583652498']",POINT (4.88254871076926 52.3731583652498),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
670,20210317TMX7316010203-002044pano_0000_001021_4.87889218991092_52.3721421153766,gentrified,"['4.87889218991092', '52.3721421153766']",POINT (4.87889218991092 52.3721421153766),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
671,20210909TMX7316010203-002306pano_0002_001074_4.87965845621713_52.3689997439684,gentrified,"['4.87965845621713', '52.3689997439684']",POINT (4.87965845621713 52.3689997439684),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
672,20230227TMX7316010203-002985pano_0006_000034_4.87722785391041_52.3706618790396,gentrified,"['4.87722785391041', '52.3706618790396']",POINT (4.87722785391041 52.3706618790396),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
673,20230220TMX7316010203-002979pano_0014_000288_4.88138163209352_52.3716569761069,gentrified,"['4.88138163209352', '52.3716569761069']",POINT (4.88138163209352 52.3716569761069),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
674,20220429TMX7316010203-002550pano_0000_001234_4.87970105007777_52.3681298163306,gentrified,"['4.87970105007777', '52.3681298163306']",POINT (4.87970105007777 52.3681298163306),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
675,20230130TMX7316010203-002951pano_0005_000054_4.87854856042436_52.3687409900726,gentrified,"['4.87854856042436', '52.3687409900726']",POINT (4.87854856042436 52.3687409900726),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
676,20230116TMX7316010203-002936pano_0015_000009_4.879983539328_52.3694718515913,gentrified,"['4.879983539328', '52.3694718515913']",POINT (4.879983539328 52.3694718515913),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
677,20220429TMX7316010203-002550pano_0000_000411_4.87904599712183_52.3718940832692,gentrified,"['4.87904599712183', '52.3718940832692']",POINT (4.87904599712183 52.3718940832692),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
678,20230220TMX7316010203-002978pano_0004_000126_4.88239385899061_52.3692803707859,gentrified,"['4.88239385899061', '52.3692803707859']",POINT (4.88239385899061 52.3692803707859),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
679,20230227TMX7316010203-002985pano_0006_000035_4.8771969543883_52.3707038080168,gentrified,"['4.8771969543883', '52.3707038080168']",POINT (4.8771969543883 52.3707038080168),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
680,20220127TMX7316010203-002445pano_0003_000017_4.88162818854046_52.3729414968459,gentrified,"['4.88162818854046', '52.3729414968459']",POINT (4.88162818854046 52.3729414968459),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
681,20220429TMX7316010203-002550pano_0000_000722_4.88038794246661_52.369945845246,gentrified,"['4.88038794246661', '52.369945845246']",POINT (4.88038794246661 52.369945845246),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
682,20221231TMX7316010203-002922pano_0007_000018_4.87797584716784_52.3695932425121,gentrified,"['4.87797584716784', '52.3695932425121']",POINT (4.87797584716784 52.3695932425121),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
683,20220127TMX7316010203-002445pano_0004_000029_4.88105289302998_52.3720586029031,gentrified,"['4.88105289302998', '52.3720586029031']",POINT (4.88105289302998 52.3720586029031),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
684,20220429TMX7316010203-002550pano_0000_000676_4.87827899692139_52.3706504775692,gentrified,"['4.87827899692139', '52.3706504775692']",POINT (4.87827899692139 52.3706504775692),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
685,20230213TMX7316010203-002967pano_0005_000056_4.87756541621808_52.3726664082658,gentrified,"['4.87756541621808', '52.3726664082658']",POINT (4.87756541621808 52.3726664082658),Bloemgrachtbuurt,"POLYGON ((4.88306195254267 52.37398379936667, 4.8763855460279215 52.372319465374545, 4.8768565695869865 52.373848959161194, 4.8769053685546995 52.37395989814433, 4.877062749742261 52.374320938766, 4.877640247694476 52.375233970738954, 4.8849093516274245 52.37667088656671, 4.884297433898147 52.37592927505932, 4.883197676167445 52.37483362601714, 4.88306195254267 52.37398379936667))",Buurt     ,BU03630602,2945.0,10.36,36.67,26.99,16.64,42.95,30.22,12.73,6.79,17.66,59.76,529.0,41.6,33.8,31.8
686,20230116TMX7316010203-002939pano_0000_000158_4.87948615374509_52.3712609172787,gentrified,"['4.87948615374509', '52.3712609172787']",POINT (4.87948615374509 52.3712609172787),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
687,20230306TMX7316010203-002990pano_0010_000092_4.8787520583703_52.3709682125907,gentrified,"['4.8787520583703', '52.3709682125907']",POINT (4.8787520583703 52.3709682125907),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
688,20210909TMX7316010203-002306pano_0002_001071_4.87955096669922_52.3691205514128,gentrified,"['4.87955096669922', '52.3691205514128']",POINT (4.87955096669922 52.3691205514128),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
689,20230213TMX7316010203-002969pano_0000_000163_4.88102857240177_52.3684825510688,gentrified,"['4.88102857240177', '52.3684825510688']",POINT (4.88102857240177 52.3684825510688),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
690,20230220TMX7316010203-002979pano_0013_000047_4.87854845774923_52.3687321066898,gentrified,"['4.87854845774923', '52.3687321066898']",POINT (4.87854845774923 52.3687321066898),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
691,20230306TMX7316010203-002990pano_0010_000046_4.88191911391609_52.3717913250419,gentrified,"['4.88191911391609', '52.3717913250419']",POINT (4.88191911391609 52.3717913250419),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
692,20220127TMX7316010203-002445pano_0003_000021_4.88136369800717_52.372875409447,gentrified,"['4.88136369800717', '52.372875409447']",POINT (4.88136369800717 52.372875409447),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
693,20220429TMX7316010203-002550pano_0000_001358_4.88015392334738_52.3684370679001,gentrified,"['4.88015392334738', '52.3684370679001']",POINT (4.88015392334738 52.3684370679001),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
694,20230220TMX7316010203-002979pano_0012_000011_4.88193459010879_52.3687800368243,gentrified,"['4.88193459010879', '52.3687800368243']",POINT (4.88193459010879 52.3687800368243),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
695,20220127TMX7316010203-002445pano_0003_000020_4.88142944566711_52.3728925806611,gentrified,"['4.88142944566711', '52.3728925806611']",POINT (4.88142944566711 52.3728925806611),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
696,20230130TMX7316010203-002951pano_0013_000056_4.88263044392826_52.3719279151372,gentrified,"['4.88263044392826', '52.3719279151372']",POINT (4.88263044392826 52.3719279151372),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
697,20210317TMX7316010203-002044pano_0000_001147_4.87946198620535_52.3723882715584,gentrified,"['4.87946198620535', '52.3723882715584']",POINT (4.87946198620535 52.3723882715584),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
698,20200424TMX7316010203-001674pano_0000_001625_4.88190207169563_52.3708441254484,gentrified,"['4.88190207169563', '52.3708441254484']",POINT (4.88190207169563 52.3708441254484),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
699,20190513TMX7316010203-001178pano_0001_003926_4.87924657449876_52.3687070709556,gentrified,"['4.87924657449876', '52.3687070709556']",POINT (4.87924657449876 52.3687070709556),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))",Buurt     ,BU03630606,4325.0,9.71,37.69,27.75,17.11,44.39,29.83,14.57,7.17,21.04,57.57,477.0,39.8,37.8,28.1
