,id,label,lon-lat,geometry,neighborhood,nbhd_geom
258,osm-node-2729938524.jpg,non-gentrified,"[4.887893, 52.3666313]",POINT (4.887893 52.3666313),Spiegelbuurt,"POLYGON ((4.8905131679262075 52.36550252991074, 4.889395826760536 52.364256092963856, 4.889395826760536 52.364256092963856, 4.888016296165818 52.36270700139722, 4.8878249706377845 52.36277490569894, 4.884502473035528 52.365036222752735, 4.887988341916879 52.3666985574495, 4.888207943611415 52.36677462056565, 4.8905131679262075 52.36550252991074))"
259,osm-node-2809967420.jpg,gentrified,"[4.8741032, 52.3640238]",POINT (4.8741032 52.3640238),WG terrein,"POLYGON ((4.871904316141046 52.36512788503097, 4.873382853314562 52.365547072890976, 4.875455794418641 52.36281254532344, 4.87362528247282 52.36232314523217, 4.867920274389096 52.36083307615274, 4.8674628756987435 52.3614870394631, 4.868167350426605 52.36166116701707, 4.866712482046314 52.36378235787246, 4.871904316141046 52.36512788503097))"
260,osm-node-2814655754.jpg,non-gentrified,"[4.8572197, 52.346165]",POINT (4.8572197 52.346165),Olympisch Stadion e.o.,"POLYGON ((4.853054844058201 52.34680021383009, 4.857584539049543 52.34735592721196, 4.857690296378502 52.34518926737155, 4.85802995960751 52.34405037200363, 4.856915802232966 52.3438748418575, 4.857535983799287 52.342292803175184, 4.852811244881368 52.34162349829846, 4.851816305150686 52.343347667690566, 4.851561750765705 52.34484531900961, 4.851846138810304 52.34562566686465, 4.852166330987331 52.34611501656438, 4.853054844058201 52.34680021383009))"
261,osm-node-2816243136.jpg,gentrified,"[4.8687996, 52.3542759]",POINT (4.8687996 52.3542759),Valeriusbuurt Oost,"POLYGON ((4.870620030239951 52.35204983357382, 4.866022386689922 52.35090162447072, 4.865301708218637 52.35191478530507, 4.864545127851692 52.351723602651994, 4.863807429682267 52.352806873636595, 4.863513665966371 52.353209933722084, 4.863977394794949 52.35345469898413, 4.864324963728488 52.35355510022297, 4.865019439811063 52.3536753214285, 4.865834131955995 52.3539394228747, 4.866474816689692 52.354103887960186, 4.867390258049213 52.35431454018474, 4.8678116566087875 52.35452301852291, 4.867942193899863 52.354820187199415, 4.867889019884985 52.35522480739369, 4.867961438543835 52.355245392473655, 4.868397609751847 52.35501991474923, 4.869842567590012 52.35309391631626, 4.870620030239951 52.35204983357382))"
262,osm-node-2842366851.jpg,gentrified,"[4.9971352, 52.3545054]",POINT (4.9971352 52.3545054),Haveneiland Noordwest,"POLYGON ((4.987140428391273 52.3596306104876, 4.9874420550681515 52.359758175906016, 4.987900453752513 52.36005038445642, 4.99161370315041 52.36159327167969, 4.991783032327772 52.361710003044394, 4.9918255082589535 52.3617457360955, 4.9919793558921475 52.36160635658449, 4.9921185059856805 52.361666633992016, 4.99643328006916 52.35976150069148, 5.005246816870104 52.35508085442013, 5.005984891807244 52.35477724780944, 5.006452857547744 52.354809401805426, 5.006503117363947 52.35478534163859, 5.006363683642871 52.35466427847652, 5.005266406878836 52.35393013471831, 5.004111710291001 52.35452156813314, 5.000796264144252 52.35227645392591, 4.9884958983631655 52.35892929052056, 4.987140428391273 52.3596306104876))"
263,osm-node-4899464724.jpg,non-gentrified,"[4.8622222, 52.3645768]",POINT (4.8622222 52.3645768),Lootsbuurt,"POLYGON ((4.85738297991033 52.361604495029646, 4.859345680812176 52.36372502400021, 4.860102698303591 52.364642405606716, 4.860762474814268 52.364366047172204, 4.862717112692019 52.36480182032115, 4.863783044521984 52.36308826121716, 4.85738297991033 52.361604495029646))"
264,osm-node-6283480981.jpg,non-gentrified,"[4.9005968, 52.3699342]",POINT (4.9005968 52.3699342),Zuiderkerkbuurt,"POLYGON ((4.90038194119921 52.37189113711385, 4.9005911418858865 52.37049009450745, 4.900755420307503 52.36987039294649, 4.900822713022416 52.369772793241445, 4.901042627114098 52.36960266030976, 4.9002511626146275 52.369090254062634, 4.89854110514533 52.3676615321285, 4.8981798556640195 52.367613079776014, 4.897386161059603 52.3676745553505, 4.897089726230783 52.36768024914752, 4.895981630695947 52.367619303932045, 4.89589318165548 52.36743900284532, 4.89548936774555 52.367515429707325, 4.898713691918813 52.37098261953863, 4.899863427547947 52.372186587061165, 4.900433370950524 52.37206189027134, 4.900433370950524 52.37206189027134, 4.90038194119921 52.37189113711385))"
265,osm-node-746910501.jpg,non-gentrified,"[4.8106303, 52.3454433]",POINT (4.8106303 52.3454433),Belgiëplein e.o.,"POLYGON ((4.8160714059169925 52.346441159386124, 4.816092465314082 52.34524350101944, 4.816032862097363 52.345108261449774, 4.815850580012846 52.34503520948421, 4.811421704467995 52.34497815338193, 4.807041847496939 52.344938473303245, 4.806725202179424 52.344957188140086, 4.806529309068016 52.34506201371949, 4.806307232784527 52.34544056915063, 4.810874716525021 52.34638828478553, 4.8121204096457 52.34643290206954, 4.8160714059169925 52.346441159386124))"
266,osm-node-1207350295.jpg,non-gentrified,"[4.8928945, 52.3561729]",POINT (4.8928945 52.3561729),Gerard Doubuurt,"POLYGON ((4.8961503315635655 52.358068658740955, 4.898215186657719 52.35796005096716, 4.898483591151349 52.357341275433775, 4.8969674507779555 52.356894562426405, 4.895538032275744 52.35649317371283, 4.892884654159216 52.355951711945046, 4.890452942419485 52.355447206641124, 4.890848426374772 52.35805544471561, 4.890870496075939 52.35832000139159, 4.8961503315635655 52.358068658740955))"
267,osm-node-1223236859.jpg,non-gentrified,"[4.8904301, 52.380728]",POINT (4.8904301 52.380728),Haarlemmerbuurt Oost,"POLYGON ((4.89396417880231 52.37882119382275, 4.890190754945795 52.37964922652095, 4.8883993214541555 52.380492919083736, 4.890292610951408 52.38238177849778, 4.8920082798408115 52.3814542000897, 4.895745060036502 52.38022604994135, 4.895461511705124 52.37993618811951, 4.89396417880231 52.37882119382275))"
268,osm-node-1223236883.jpg,non-gentrified,"[4.8904147, 52.3808626]",POINT (4.8904147 52.3808626),Haarlemmerbuurt Oost,"POLYGON ((4.89396417880231 52.37882119382275, 4.890190754945795 52.37964922652095, 4.8883993214541555 52.380492919083736, 4.890292610951408 52.38238177849778, 4.8920082798408115 52.3814542000897, 4.895745060036502 52.38022604994135, 4.895461511705124 52.37993618811951, 4.89396417880231 52.37882119382275))"
269,osm-node-1256635448.jpg,non-gentrified,"[4.98918, 52.3585692]",POINT (4.98918 52.3585692),Haveneiland Noordwest,"POLYGON ((4.987140428391273 52.3596306104876, 4.9874420550681515 52.359758175906016, 4.987900453752513 52.36005038445642, 4.99161370315041 52.36159327167969, 4.991783032327772 52.361710003044394, 4.9918255082589535 52.3617457360955, 4.9919793558921475 52.36160635658449, 4.9921185059856805 52.361666633992016, 4.99643328006916 52.35976150069148, 5.005246816870104 52.35508085442013, 5.005984891807244 52.35477724780944, 5.006452857547744 52.354809401805426, 5.006503117363947 52.35478534163859, 5.006363683642871 52.35466427847652, 5.005266406878836 52.35393013471831, 5.004111710291001 52.35452156813314, 5.000796264144252 52.35227645392591, 4.9884958983631655 52.35892929052056, 4.987140428391273 52.3596306104876))"
270,osm-node-1356159784.jpg,non-gentrified,"[4.8792328, 52.367966]",POINT (4.8792328 52.367966),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))"
271,osm-node-1388835699.jpg,gentrified,"[4.9387564, 52.3728677]",POINT (4.9387564 52.3728677),Sporenburg,"POLYGON ((4.940658601568521 52.373874425262265, 4.943260522399244 52.37415361436752, 4.943726881915653 52.37436248289532, 4.943932539221617 52.374392417942076, 4.944104278554883 52.37450280023967, 4.944435544569055 52.374571761493925, 4.944405215933145 52.37469720592671, 4.948861238367489 52.37518141345344, 4.94898057750676 52.3750380074431, 4.949072738055694 52.37502945066968, 4.949193584398755 52.37473330450742, 4.949129416702174 52.37468808383151, 4.949189531901491 52.37457115188134, 4.949320143672245 52.3745128106116, 4.94957226637436 52.3738449248606, 4.949548829436839 52.37368270057856, 4.949225501945673 52.37346400336968, 4.9384850503547035 52.37229030843777, 4.938431707909546 52.37373105648748, 4.93967556356455 52.37364530303757, 4.940308995243079 52.37378313967514, 4.940658601568521 52.373874425262265))"
272,osm-node-1886938082.jpg,non-gentrified,"[4.8922325, 52.3742413]",POINT (4.8922325 52.3742413),Nieuwe Kerk e.o.,"POLYGON ((4.892079830571488 52.37519043252738, 4.893555545217269 52.376200565251125, 4.89508786177461 52.37619211365635, 4.895381342324643 52.37616663950411, 4.896530782435684 52.37572206796376, 4.893152803084815 52.373200317553966, 4.892951362977451 52.3727229485836, 4.892047955711432 52.372764157611265, 4.891215914204723 52.37270679390443, 4.890626660231313 52.372605459316006, 4.890589330210668 52.37319849160243, 4.890993683609869 52.37408996993891, 4.892079830571488 52.37519043252738))"
273,osm-node-2278209720.jpg,gentrified,"[4.9044192, 52.3464465]",POINT (4.9044192 52.3464465),IJsselbuurt West,"POLYGON ((4.903947127574673 52.34613657987456, 4.902732926663971 52.34652757136333, 4.899990773029961 52.34669328401603, 4.895092907598803 52.346907331592206, 4.895267662982852 52.34803611093499, 4.896449758412693 52.34800344934471, 4.89984407248023 52.3484391346952, 4.904184021682014 52.34906741774963, 4.904255752967617 52.3490775969717, 4.905232817258285 52.34629605219224, 4.903947127574673 52.34613657987456))"
274,osm-node-2321881449.jpg,gentrified,"[4.8441226, 52.3402588]",POINT (4.8441226 52.3402588),Bedrijventerrein Schinkel,"POLYGON ((4.842448979973737 52.33907000524243, 4.842000969835942 52.33980152630211, 4.841506232795381 52.345974894366776, 4.841506232795381 52.345974894366776, 4.845186662382317 52.3459932898993, 4.84563014313474 52.34636161729671, 4.845623780657225 52.346883104415035, 4.846076581920793 52.34688517554453, 4.846418504614613 52.34677897482984, 4.8469090886739945 52.34672733364374, 4.846979293858559 52.34652992286293, 4.847006348288663 52.34563333501997, 4.848345796671378 52.34566860651857, 4.848305714223674 52.347042161842616, 4.849227416298085 52.3472500181483, 4.851688854199489 52.34869423731511, 4.8481012256129485 52.34261155494088, 4.847424349680366 52.34152638438914, 4.8467682787199475 52.33939777654665, 4.846951398328146 52.33807776584087, 4.845574487659185 52.338023027476005, 4.844589448798929 52.3381282558886, 4.843848374258108 52.33827908616344, 4.843264608608959 52.33850033538232, 4.842809572697018 52.33875331673004, 4.842448979973737 52.33907000524243))"
275,osm-node-2366138120.jpg,non-gentrified,"[4.9166001, 52.3576932]",POINT (4.9166001 52.3576932),Oosterparkbuurt Zuidwest,"POLYGON ((4.911997622877664 52.3557991321745, 4.910867715826517 52.35636701933047, 4.910867715826517 52.35636701933047, 4.917424343336639 52.35802894142407, 4.919169090250869 52.35565518446891, 4.917277672445488 52.35502978492433, 4.91577653618567 52.354452376430864, 4.915943958510082 52.3543472575111, 4.91577653618567 52.354452376430864, 4.915390861987967 52.35465944502507, 4.9152814007613825 52.35470399226757, 4.91504344199278 52.35468524765612, 4.914644491150866 52.354849748910326, 4.9142609838543985 52.35515568749136, 4.9134144744744574 52.355271929078384, 4.9130728362190155 52.3553605283621, 4.9127399817237025 52.35545805971975, 4.911997622877664 52.3557991321745))"
276,osm-node-2441927952.jpg,non-gentrified,"[4.8719359, 52.3669957]",POINT (4.8719359 52.3669957),Da Costabuurt Zuid,"POLYGON ((4.871904316141046 52.36512788503097, 4.870750648501526 52.3668396500991, 4.872157346486967 52.367260022563954, 4.876709967405812 52.36848144420303, 4.8772730117995 52.36769393926062, 4.877539488305884 52.36678157400639, 4.873382853314562 52.365547072890976, 4.871904316141046 52.36512788503097))"
277,osm-node-2721723074.jpg,non-gentrified,"[4.892864, 52.3753235]",POINT (4.892864 52.3753235),Nieuwe Kerk e.o.,"POLYGON ((4.892079830571488 52.37519043252738, 4.893555545217269 52.376200565251125, 4.89508786177461 52.37619211365635, 4.895381342324643 52.37616663950411, 4.896530782435684 52.37572206796376, 4.893152803084815 52.373200317553966, 4.892951362977451 52.3727229485836, 4.892047955711432 52.372764157611265, 4.891215914204723 52.37270679390443, 4.890626660231313 52.372605459316006, 4.890589330210668 52.37319849160243, 4.890993683609869 52.37408996993891, 4.892079830571488 52.37519043252738))"
278,osm-node-2722191424.jpg,gentrified,"[4.8875751, 52.3722421]",POINT (4.8875751 52.3722421),Felix Meritisbuurt,"POLYGON ((4.882588167578911 52.368915449907924, 4.882925583140543 52.37240978453929, 4.88306195254267 52.37398379936667, 4.883307555140688 52.37404861262539, 4.884734441573558 52.3740007949451, 4.885280600847314 52.3739853156673, 4.885474638876517 52.37396784803, 4.885657772380186 52.373914742551534, 4.886236455139385 52.373593904330676, 4.886483088477119 52.3734960827276, 4.886918502919502 52.373416854055385, 4.887427002488093 52.37337401794722, 4.888529606142891 52.373288699741714, 4.88886187011821 52.37326043917049, 4.888395432632341 52.37214871746788, 4.887868275477045 52.36875641895408, 4.884793623475046 52.36884722009199, 4.882588167578911 52.368915449907924))"
279,osm-node-2724038580.jpg,non-gentrified,"[4.8912386, 52.3678421]",POINT (4.8912386 52.3678421),Kalverdriehoek,"POLYGON ((4.891460425854066 52.36701616770151, 4.889703518735524 52.36727721644667, 4.888562671713075 52.36812018383005, 4.889238057004946 52.36867222091147, 4.891003138605819 52.3689851239217, 4.892450954666337 52.36907274626438, 4.892775618013468 52.368419122673025, 4.8940920413402065 52.36732128058245, 4.893147724766222 52.36698515771727, 4.891460425854066 52.36701616770151))"
280,osm-node-2724038745.jpg,non-gentrified,"[4.89247, 52.3683486]",POINT (4.89247 52.3683486),Kalverdriehoek,"POLYGON ((4.891460425854066 52.36701616770151, 4.889703518735524 52.36727721644667, 4.888562671713075 52.36812018383005, 4.889238057004946 52.36867222091147, 4.891003138605819 52.3689851239217, 4.892450954666337 52.36907274626438, 4.892775618013468 52.368419122673025, 4.8940920413402065 52.36732128058245, 4.893147724766222 52.36698515771727, 4.891460425854066 52.36701616770151))"
281,osm-node-2724038809.jpg,non-gentrified,"[4.8927974, 52.367312]",POINT (4.8927974 52.367312),Kalverdriehoek,"POLYGON ((4.891460425854066 52.36701616770151, 4.889703518735524 52.36727721644667, 4.888562671713075 52.36812018383005, 4.889238057004946 52.36867222091147, 4.891003138605819 52.3689851239217, 4.892450954666337 52.36907274626438, 4.892775618013468 52.368419122673025, 4.8940920413402065 52.36732128058245, 4.893147724766222 52.36698515771727, 4.891460425854066 52.36701616770151))"
282,osm-node-2725662882.jpg,gentrified,"[4.9008557, 52.3747789]",POINT (4.9008557 52.3747789),Kop Zeedijk,"POLYGON ((4.899390401689737 52.37473436085741, 4.899180677816262 52.3747829290352, 4.897969126498384 52.375224798021264, 4.897849680514526 52.37514323538558, 4.897022706126595 52.375499682462724, 4.89934887523271 52.37718801138136, 4.901636828756349 52.377292325388794, 4.902728000003216 52.37707682090507, 4.9031571850722315 52.37675479434495, 4.902935134103074 52.37645234925938, 4.9024521679397655 52.37622644466774, 4.901255952891248 52.374162190105885, 4.900265697077735 52.374461142360694, 4.899622777171768 52.37468242531892, 4.899390401689737 52.37473436085741))"
283,osm-node-2725793336.jpg,gentrified,"[4.9035195, 52.3732267]",POINT (4.9035195 52.3732267),Lastage,"POLYGON ((4.90479480200944 52.37144799423917, 4.9009174768608155 52.37357848732083, 4.901255952891248 52.374162190105885, 4.9024521679397655 52.37622644466774, 4.902935134103074 52.37645234925938, 4.9031571850722315 52.37675479434495, 4.903803533153232 52.37622010529178, 4.903072942598538 52.374408885569345, 4.903586879395502 52.37357063575671, 4.9062971432475315 52.37210315253731, 4.90479480200944 52.37144799423917))"
284,osm-node-2729942285.jpg,gentrified,"[4.8854013, 52.3654336]",POINT (4.8854013 52.3654336),Spiegelbuurt,"POLYGON ((4.8905131679262075 52.36550252991074, 4.889395826760536 52.364256092963856, 4.889395826760536 52.364256092963856, 4.888016296165818 52.36270700139722, 4.8878249706377845 52.36277490569894, 4.884502473035528 52.365036222752735, 4.887988341916879 52.3666985574495, 4.888207943611415 52.36677462056565, 4.8905131679262075 52.36550252991074))"
285,osm-node-2729943257.jpg,non-gentrified,"[4.8850423, 52.3652031]",POINT (4.8850423 52.3652031),Spiegelbuurt,"POLYGON ((4.8905131679262075 52.36550252991074, 4.889395826760536 52.364256092963856, 4.889395826760536 52.364256092963856, 4.888016296165818 52.36270700139722, 4.8878249706377845 52.36277490569894, 4.884502473035528 52.365036222752735, 4.887988341916879 52.3666985574495, 4.888207943611415 52.36677462056565, 4.8905131679262075 52.36550252991074))"
286,osm-node-2730037315.jpg,gentrified,"[4.8851663, 52.3643446]",POINT (4.8851663 52.3643446),Leidsebuurt Noordoost,"POLYGON ((4.884353921616775 52.36282496986186, 4.8827796418797 52.36393693064989, 4.882787849666909 52.3642093387945, 4.884502473035528 52.365036222752735, 4.8878249706377845 52.36277490569894, 4.887801844596569 52.362749103239196, 4.886805841007405 52.36163909197383, 4.884353921616775 52.36282496986186))"
287,osm-node-2772298378.jpg,non-gentrified,"[4.8688921, 52.366904]",POINT (4.8688921 52.366904),Bellamybuurt Zuid,"POLYGON ((4.862394334953078 52.36717216452074, 4.867196101561987 52.36833474942077, 4.868210493962503 52.36825813105801, 4.869574673045118 52.36858689748798, 4.870750648501526 52.3668396500991, 4.867524998607794 52.36597232951593, 4.862717112692019 52.36480182032115, 4.860762474814268 52.364366047172204, 4.860102698303591 52.364642405606716, 4.862394334953078 52.36717216452074))"
288,osm-node-2816880598.jpg,non-gentrified,"[4.8775956, 52.3488496]",POINT (4.8775956 52.3488496),Beethovenbuurt,"POLYGON ((4.883741998302631 52.3503594248135, 4.884797798830937 52.349580897797374, 4.88290194253524 52.34862966007831, 4.879737262166709 52.34704318568756, 4.87931907539464 52.346978612401564, 4.876878314484187 52.34689594181214, 4.8772086707124815 52.349054608613145, 4.87862647747287 52.35036375450303, 4.8790634873292 52.351184236306956, 4.883741998302631 52.3503594248135))"
289,osm-node-3936561113.jpg,gentrified,"[4.8910999, 52.3662649]",POINT (4.8910999 52.3662649),Gouden Bocht,"POLYGON ((4.893134364596355 52.36608197093237, 4.892338681149699 52.363862095494284, 4.889395826760536 52.364256092963856, 4.8905131679262075 52.36550252991074, 4.888207943611415 52.36677462056565, 4.888853877593696 52.366998798675134, 4.890104585878399 52.366509731890346, 4.890365102736265 52.36646584188269, 4.89152071740244 52.366317939431376, 4.893134364596355 52.36608197093237))"
290,osm-node-4473902694.jpg,gentrified,"[4.8832522, 52.3704793]",POINT (4.8832522 52.3704793),Felix Meritisbuurt,"POLYGON ((4.882588167578911 52.368915449907924, 4.882925583140543 52.37240978453929, 4.88306195254267 52.37398379936667, 4.883307555140688 52.37404861262539, 4.884734441573558 52.3740007949451, 4.885280600847314 52.3739853156673, 4.885474638876517 52.37396784803, 4.885657772380186 52.373914742551534, 4.886236455139385 52.373593904330676, 4.886483088477119 52.3734960827276, 4.886918502919502 52.373416854055385, 4.887427002488093 52.37337401794722, 4.888529606142891 52.373288699741714, 4.88886187011821 52.37326043917049, 4.888395432632341 52.37214871746788, 4.887868275477045 52.36875641895408, 4.884793623475046 52.36884722009199, 4.882588167578911 52.368915449907924))"
291,osm-node-4563362247.jpg,non-gentrified,"[4.8401983, 52.3535631]",POINT (4.8401983 52.3535631),Koningin Wilhelminaplein,"POLYGON ((4.834009548176442 52.351850281073766, 4.83395085005378 52.35604091850985, 4.842544943373786 52.35611389452288, 4.842612790618618 52.35203254404909, 4.834009548176442 52.351850281073766))"
292,faillissementsdossier-64073475.jpg,non-gentrified,"[4.8013707, 52.4048186]",POINT (4.8013707 52.4048186),,
293,faillissementsdossier-68941706.jpg,non-gentrified,"[4.8669441, 52.3956501]",POINT (4.8669441 52.3956501),,
294,osm-node-1055573894.jpg,gentrified,"[4.9077628, 52.3716832]",POINT (4.9077628 52.3716832),Rapenburg,"POLYGON ((4.911927549777568 52.37455350827587, 4.911824316932897 52.374614884277236, 4.911868956989102 52.37466993335595, 4.912139851553487 52.37463987812592, 4.912565242094154 52.37466382855735, 4.912675572899918 52.373561435664556, 4.912590012922863 52.373028212236036, 4.912129363504548 52.37177325510936, 4.912157647440329 52.37169625412703, 4.912767973156076 52.37149207397736, 4.912790124131847 52.37130876871971, 4.912912186587005 52.37122275111211, 4.912874478646876 52.37119936685641, 4.9129388060850365 52.37115019218364, 4.91100976073346 52.36991405557749, 4.909627961273064 52.37073994260562, 4.909116149863798 52.37042052133608, 4.908157797283233 52.370918880712225, 4.908336214747874 52.37099968286194, 4.9062971432475315 52.37210315253731, 4.907839669005257 52.372780698802266, 4.908115575116522 52.37265971756059, 4.908970419115522 52.37277637332815, 4.91047894384795 52.37226489980048, 4.910762125070146 52.37229273305944, 4.911413215583839 52.37295774445809, 4.911754385792541 52.37352857533689, 4.911910550385732 52.37402945743074, 4.911930341075466 52.374293011150264, 4.911927549777568 52.37455350827587))"
295,osm-node-1083536034.jpg,gentrified,"[4.9141949, 52.3687737]",POINT (4.9141949 52.3687737),Kadijken,"POLYGON ((4.909813516615149 52.36918208820302, 4.91100976073346 52.36991405557749, 4.9129388060850365 52.37115019218364, 4.913394571200711 52.37142735502165, 4.9142669579871825 52.371033900994966, 4.914503919294691 52.370927084718986, 4.915034366021258 52.370638044671864, 4.917067945161193 52.36994963489468, 4.920302569277958 52.368855149674594, 4.924383919494067 52.36747372120389, 4.925276981726267 52.36717171686712, 4.925062027259432 52.366953375682506, 4.924064812493657 52.36655748046265, 4.921729396521426 52.36509847031591, 4.91325172816348 52.3680159502603, 4.91103460916668 52.36880291574297, 4.910684774879558 52.368742189446714, 4.909813516615149 52.36918208820302))"
296,osm-node-1223236794.jpg,non-gentrified,"[4.8931984, 52.3796886]",POINT (4.8931984 52.3796886),Haarlemmerbuurt Oost,"POLYGON ((4.89396417880231 52.37882119382275, 4.890190754945795 52.37964922652095, 4.8883993214541555 52.380492919083736, 4.890292610951408 52.38238177849778, 4.8920082798408115 52.3814542000897, 4.895745060036502 52.38022604994135, 4.895461511705124 52.37993618811951, 4.89396417880231 52.37882119382275))"
297,osm-node-2090532560.jpg,non-gentrified,"[4.8643802, 52.3598357]",POINT (4.8643802 52.3598357),Vondelparkbuurt West,"POLYGON ((4.854088124321982 52.35640273333185, 4.85432420874463 52.35718137252682, 4.854941284401477 52.35783369418008, 4.855259478627477 52.35775899816606, 4.8559043553192245 52.357844446870644, 4.861879425301114 52.35944010582446, 4.864708663848052 52.36011799030124, 4.8650183053342 52.35953506299354, 4.865448617478463 52.35898875257248, 4.854796884493736 52.35627591529394, 4.854088124321982 52.35640273333185))"
298,osm-node-2721522278.jpg,non-gentrified,"[4.8922822, 52.3759874]",POINT (4.8922822 52.3759874),Spuistraat Noord,"POLYGON ((4.891347568486635 52.37631838107234, 4.892168351339234 52.37702869803226, 4.892376467083173 52.37698112417447, 4.892829872707987 52.37688415327586, 4.893386863235524 52.376769322693676, 4.894231252816129 52.376594884529155, 4.893555545217269 52.376200565251125, 4.892079830571488 52.37519043252738, 4.890993683609869 52.37408996993891, 4.890589330210668 52.37319849160243, 4.890589330210668 52.37319849160243, 4.88967208183696 52.37324852230813, 4.889145615633147 52.37323741115772, 4.88886187011821 52.37326043917049, 4.889430616620799 52.37461381892363, 4.891347568486635 52.37631838107234))"
299,osm-node-2721772996.jpg,non-gentrified,"[4.8931486, 52.3758594]",POINT (4.8931486 52.3758594),Nieuwe Kerk e.o.,"POLYGON ((4.892079830571488 52.37519043252738, 4.893555545217269 52.376200565251125, 4.89508786177461 52.37619211365635, 4.895381342324643 52.37616663950411, 4.896530782435684 52.37572206796376, 4.893152803084815 52.373200317553966, 4.892951362977451 52.3727229485836, 4.892047955711432 52.372764157611265, 4.891215914204723 52.37270679390443, 4.890626660231313 52.372605459316006, 4.890589330210668 52.37319849160243, 4.890993683609869 52.37408996993891, 4.892079830571488 52.37519043252738))"
300,osm-node-2722212490.jpg,non-gentrified,"[4.8886425, 52.3701526]",POINT (4.8886425 52.3701526),Spuistraat Zuid,"POLYGON ((4.887868275477045 52.36875641895408, 4.888395432632341 52.37214871746788, 4.88886187011821 52.37326043917049, 4.889145615633147 52.37323741115772, 4.88967208183696 52.37324852230813, 4.890589330210668 52.37319849160243, 4.890626660231313 52.372605459316006, 4.8906386244847155 52.37139243807763, 4.889338805109296 52.36933751101427, 4.889238057004946 52.36867222091147, 4.888562671713075 52.36812018383005, 4.888102390384731 52.36854830679992, 4.887868275477045 52.36875641895408))"
301,osm-node-2724000420.jpg,non-gentrified,"[4.8922468, 52.3694847]",POINT (4.8922468 52.3694847),Begijnhofbuurt,"POLYGON ((4.890626660231313 52.372605459316006, 4.891215914204723 52.37270679390443, 4.892047955711432 52.372764157611265, 4.892951362977451 52.3727229485836, 4.892905995452405 52.3723006065017, 4.893051943507122 52.37217664603449, 4.892450954666337 52.36907274626438, 4.891003138605819 52.3689851239217, 4.889238057004946 52.36867222091147, 4.889338805109296 52.36933751101427, 4.8906386244847155 52.37139243807763, 4.890626660231313 52.372605459316006))"
302,osm-node-2724000453.jpg,non-gentrified,"[4.8909164, 52.3690208]",POINT (4.8909164 52.3690208),Begijnhofbuurt,"POLYGON ((4.890626660231313 52.372605459316006, 4.891215914204723 52.37270679390443, 4.892047955711432 52.372764157611265, 4.892951362977451 52.3727229485836, 4.892905995452405 52.3723006065017, 4.893051943507122 52.37217664603449, 4.892450954666337 52.36907274626438, 4.891003138605819 52.3689851239217, 4.889238057004946 52.36867222091147, 4.889338805109296 52.36933751101427, 4.8906386244847155 52.37139243807763, 4.890626660231313 52.372605459316006))"
303,osm-node-2725914234.jpg,gentrified,"[4.8912686, 52.3664157]",POINT (4.8912686 52.3664157),Reguliersbuurt,"POLYGON ((4.89548936774555 52.367515429707325, 4.89589318165548 52.36743900284532, 4.895739052116122 52.366991493858, 4.895824554769136 52.36641694937024, 4.895776083534576 52.366272899750285, 4.895807187493514 52.36572482291408, 4.893134364596355 52.36608197093237, 4.89152071740244 52.366317939431376, 4.890365102736265 52.36646584188269, 4.890104585878399 52.366509731890346, 4.888853877593696 52.366998798675134, 4.889703518735524 52.36727721644667, 4.891460425854066 52.36701616770151, 4.893147724766222 52.36698515771727, 4.8940920413402065 52.36732128058245, 4.894707274795295 52.367259084882264, 4.895246532833026 52.367566819326974, 4.89548936774555 52.367515429707325))"
304,osm-node-2730033279.jpg,gentrified,"[4.8833462, 52.3645937]",POINT (4.8833462 52.3645937),Leidsebuurt Noordwest,"POLYGON ((4.88163393667051 52.36470615680102, 4.880705170437114 52.36542587899921, 4.8808709007044815 52.36547997501682, 4.882719747399598 52.36615075749426, 4.884502473035528 52.365036222752735, 4.882787849666909 52.3642093387945, 4.882368375622712 52.36445619637614, 4.88226453446755 52.364427576998835, 4.881792122319618 52.36478444125451, 4.88163393667051 52.36470615680102))"
305,osm-node-2743276497.jpg,non-gentrified,"[4.9254026, 52.3666346]",POINT (4.9254026 52.3666346),Kazernebuurt,"POLYGON ((4.922320070671154 52.36375128691, 4.92091984241844 52.36460194950706, 4.921729396521426 52.36509847031591, 4.924064812493657 52.36655748046265, 4.925062027259432 52.366953375682506, 4.925276981726267 52.36717171686712, 4.925626262903008 52.367053452763656, 4.926678978803261 52.367006142455914, 4.927149082158583 52.36644987880402, 4.926623624029284 52.366270868044246, 4.92477457048777 52.36524634242605, 4.922321695923337 52.36375030464387, 4.922320070671154 52.36375128691))"
