,id,label,year,lon-lat,geometry,neighborhood,nbhd_geom
441,1430.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
442,1431.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
443,1432.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
444,1433.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
445,1434.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
446,1435.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
447,1436.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
448,1437.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
449,1438.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
450,1439.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
451,1440.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
452,1441.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
453,1442.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
454,1443.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
455,1444.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
456,1445.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
457,1446.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
458,1447.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
459,1448.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
460,1449.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
461,1450.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
462,1451.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
463,1452.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
464,1453.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
465,1454.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
466,1455.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
467,1456.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
468,1457.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
469,1458.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
470,1459.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
471,1460.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
472,1461.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
473,1462.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
474,1463.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
475,1464.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
476,1465.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
477,1466.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
478,1467.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
479,1468.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
480,1469.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
481,1470.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
482,1471.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
483,1472.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
484,1473.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
485,1474.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
486,1475.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
487,1476.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
488,1477.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
489,1478.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
490,1479.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
491,1480.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
492,1481.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
493,1482.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
494,1483.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
495,1484.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
496,1485.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
497,1486.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
498,1487.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
499,1488.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
500,1489.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
501,1490.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
502,1491.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
503,1492.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
504,1493.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
505,1494.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
506,1495.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
507,1496.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
508,1497.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
509,1498.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
510,1499.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
511,1500.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
512,1501.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
513,1502.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
514,1503.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
515,1504.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
516,1505.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
517,1506.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
518,1507.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
519,1508.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
520,1509.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
521,1510.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
522,1511.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
523,1512.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
524,1513.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
525,1514.jpg,non-gentrified,2019,"[nan, nan]",POINT EMPTY,,
526,1515.jpg,gentrified,2019,"[nan, nan]",POINT EMPTY,,
527,1516.jpg,non-gentrified,2019,"['4.8813418', '52.3870236']",POINT (4.8813418 52.3870236),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
528,1517.jpg,gentrified,2019,"['4.8811411', '52.3872759']",POINT (4.8811411 52.3872759),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
529,1518.jpg,gentrified,2019,"['4.8810063', '52.3874449']",POINT (4.8810063 52.3874449),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
530,1519.jpg,gentrified,2019,"['4.8808385', '52.3876549']",POINT (4.8808385 52.3876549),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
531,1520.jpg,non-gentrified,2019,"['4.880597', '52.3879084']",POINT (4.880597 52.3879084),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
532,1521.jpg,non-gentrified,2019,"['4.880597', '52.3879084']",POINT (4.880597 52.3879084),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
533,1522.jpg,gentrified,2019,"['4.88053', '52.3879918']",POINT (4.88053 52.3879918),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
534,1523.jpg,non-gentrified,2019,"['4.8803937', '52.388164']",POINT (4.8803937 52.388164),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
535,1524.jpg,non-gentrified,2019,"['4.8803069', '52.3882313']",POINT (4.8803069 52.3882313),Spaarndammerbuurt Zuidwest,"POLYGON ((4.877182404391101 52.38835777390434, 4.874472645342565 52.38954184094611, 4.8783544971851525 52.39069947929121, 4.879686629036128 52.389024497874395, 4.881502583552345 52.38671339718806, 4.8798685726236135 52.387245715089456, 4.877182404391101 52.38835777390434))"
536,1525.jpg,gentrified,2019,"['4.8802635', '52.388319']",POINT (4.8802635 52.388319),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
537,1526.jpg,gentrified,2019,"['4.8802635', '52.388319']",POINT (4.8802635 52.388319),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
538,1527.jpg,gentrified,2019,"['4.8800188', '52.3886262']",POINT (4.8800188 52.3886262),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
539,1528.jpg,gentrified,2019,"['4.8798821', '52.3887944']",POINT (4.8798821 52.3887944),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
540,1529.jpg,non-gentrified,2019,"['4.8798821', '52.3887944']",POINT (4.8798821 52.3887944),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
541,1530.jpg,gentrified,2019,"['4.8797856', '52.3889168']",POINT (4.8797856 52.3889168),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
542,1531.jpg,gentrified,2019,"['4.8797856', '52.3889168']",POINT (4.8797856 52.3889168),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
543,1532.jpg,gentrified,2019,"['4.8797856', '52.3889168']",POINT (4.8797856 52.3889168),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
544,1533.jpg,gentrified,2019,"['4.8797157', '52.3890046']",POINT (4.8797157 52.3890046),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
545,1534.jpg,non-gentrified,2019,"['4.8797157', '52.3890046']",POINT (4.8797157 52.3890046),Spaarndammerbuurt Zuidoost,"POLYGON ((4.881174761057355 52.38917471331598, 4.881502503378847 52.388845411268754, 4.88451422131438 52.3883713246774, 4.883150276195921 52.38625328617569, 4.881502583552345 52.38671339718806, 4.879686629036128 52.389024497874395, 4.880505594571128 52.38926181909475, 4.881174761057355 52.38917471331598))"
546,1535.jpg,gentrified,2019,"['4.8796857', '52.389113']",POINT (4.8796857 52.389113),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
547,1536.jpg,gentrified,2019,"['4.8795339', '52.389282']",POINT (4.8795339 52.389282),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
548,1537.jpg,non-gentrified,2019,"['4.8794589', '52.389375']",POINT (4.8794589 52.389375),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
549,1538.jpg,non-gentrified,2019,"['4.8794589', '52.389375']",POINT (4.8794589 52.389375),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
550,1539.jpg,gentrified,2019,"['4.8793919', '52.3894572']",POINT (4.8793919 52.3894572),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
551,1540.jpg,non-gentrified,2019,"['4.8793253', '52.3895377']",POINT (4.8793253 52.3895377),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
552,1541.jpg,non-gentrified,2019,"['4.8793253', '52.3895377']",POINT (4.8793253 52.3895377),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
553,1542.jpg,gentrified,2019,"['4.879254', '52.3896301']",POINT (4.879254 52.3896301),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
554,1543.jpg,non-gentrified,2019,"['4.8790508', '52.3898948']",POINT (4.8790508 52.3898948),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
555,1544.jpg,non-gentrified,2019,"['4.8790508', '52.3898948']",POINT (4.8790508 52.3898948),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
556,1545.jpg,non-gentrified,2019,"['4.8790508', '52.3898948']",POINT (4.8790508 52.3898948),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
557,1546.jpg,gentrified,2019,"['4.878916', '52.3900615']",POINT (4.878916 52.3900615),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
558,1547.jpg,non-gentrified,2019,"['4.878916', '52.3900615']",POINT (4.878916 52.3900615),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
559,1548.jpg,non-gentrified,2019,"['4.8788497', '52.3901437']",POINT (4.8788497 52.3901437),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
560,1549.jpg,non-gentrified,2019,"['4.8788497', '52.3901437']",POINT (4.8788497 52.3901437),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
561,1550.jpg,non-gentrified,2019,"['4.8787827', '52.3902223']",POINT (4.8787827 52.3902223),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
562,1551.jpg,non-gentrified,2019,"['4.8787827', '52.3902223']",POINT (4.8787827 52.3902223),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
563,1552.jpg,non-gentrified,2019,"['4.8786148', '52.3904291']",POINT (4.8786148 52.3904291),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
564,1553.jpg,non-gentrified,2019,"['4.8786148', '52.3904291']",POINT (4.8786148 52.3904291),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
565,1554.jpg,non-gentrified,2019,"['4.8786148', '52.3904291']",POINT (4.8786148 52.3904291),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
566,1555.jpg,gentrified,2019,"['4.87855', '52.3905112']",POINT (4.87855 52.3905112),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
567,1556.jpg,gentrified,2019,"['4.87855', '52.3905112']",POINT (4.87855 52.3905112),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
568,1557.jpg,gentrified,2019,"['4.8784928', '52.3905832']",POINT (4.8784928 52.3905832),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
569,1558.jpg,gentrified,2019,"['4.8784599', '52.3906825']",POINT (4.8784599 52.3906825),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
570,1559.jpg,non-gentrified,2019,"['4.8783441', '52.3908099']",POINT (4.8783441 52.3908099),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
